Sample,AF,x,y,z
11,0,-15.138155661770234,0.61383663136631,373.6369995650342
11,5,3.6131816559411916,0.052258091584528786,249.84546250371653
11,10,3.0041425901816883,0.048945684021694705,184.4099360967778
11,15,-1.2409168153271382,0.014955289806529035,102.97268650557848
11,20,1.6108984514438522,0.0395934994250568,65.56069968086891
11,25,-1.5100607817141347,0.04017818909051755,56.7743498834918
11,30,0.00774180966378,2.0560044313027266e-06,29.151502823240154
11,35,-0.5240683920258384,0.012366380761276441,22.21540302449177
11,40,-0.18103420160203448,0.0019214490394556885,17.057557815944943
11,45,-0.09032953186931626,0.000642922607890007,12.69146690397303
11,50,0.2525716828644962,0.00762237844430096,8.372911311917123
11,60,-0.016829574951844867,4.560626819035256e-05,6.210454050779428
11,70,-0.0005335169290398292,5.332356000445658e-08,5.337984091274312
11,80,0.0016362899585333458,6.265682849251912e-07,4.2731895135954225
11,90,-0.05423803332228661,0.0011629630962258558,2.5301236402874694
11,100,0.10912291301118852,0.004648363639093222,2.5640439981035206
12,0,-376.9981833861681,-0.10240572945714714,59.96661750451184
12,5,-267.39341446932497,0.5729563239436573,41.870933441707116
12,10,-168.38322686753762,2.5582905183534606,24.12301984203595
12,15,-115.00446643738826,-3.6197438907198594,22.001510933073938
12,20,-75.74015852918848,0.1677321287385922,11.854522771575388
12,25,-59.09486939887038,0.9581952497540529,8.404647020716776
12,30,-32.6321601857319,-0.21102955776157267,5.398180095430186
12,35,-26.768979686416525,0.6430337010683957,3.594805488650545
12,40,-14.599671065630485,0.2113542028675344,2.102241666350131
12,45,-10.886783373848369,0.31297783497032494,1.4098283796197117
12,50,-8.09860231559196,-0.028286689949565808,1.3149598359575496
12,60,-5.802368292726927,-0.13614831875187258,1.0617236617632588
12,70,-4.7022032288479005,0.001661463715054271,0.7449357111219367
12,80,-3.1654192963185217,-0.02779345576269531,0.5311752804095519
12,90,-2.42719994992895,-0.04767120184227964,0.43451252185515327
12,100,-3.556692382339011,-0.026992676377451136,0.5924727674533733
13,0,-6.860863433743784,-0.23518366638473776,-427.9784161737408
13,5,-3.724861787131645,-0.12458181255057464,-220.88809639099958
13,10,-7.84776442099486,0.05564325880511847,-136.58647494478484
13,15,-4.015025294458055,-0.04808325273662951,-104.70715483424132
13,20,-0.7088464092682077,-0.027976340482599924,-65.33425837584632
13,25,0.5301739645860968,0.03275757205721969,-46.578817221480286
13,30,-0.4665099702505905,-0.01418304364959779,-23.436991761933818
13,35,-0.4696056212360674,-0.014550106593426515,-24.301832360731513
13,40,-0.12357296122047921,-0.0054163612069550405,-19.025519005314962
13,45,-0.054625402780113484,-0.0024775685554134707,-10.98023909234874
13,50,0.06492138145561488,0.0036891736571379886,-10.066294496560783
13,60,-0.03854441939466654,-0.0016909766445942292,-5.970655041828934
13,70,0.13504059633921855,0.011332933232518239,-4.053197982351448
13,80,0.07980726746391095,0.0061463988744245215,-3.0130613666352204
13,90,0.12495047681581514,0.01074890172262754,-3.5302994785063824
13,100,-0.016685314828495362,-0.0007292652007221677,-2.5207930824910103
14,0,143.58967010515758,362.72856657805687,-47.86170699277027
14,5,100.62298570477792,256.5764303817652,-32.92067278388226
14,10,61.454862115765586,169.59695893112624,-16.78559141788213
14,15,38.613833662489604,108.82048777378242,-9.969213310213288
14,20,29.451523613150545,75.92374096755812,-9.421808261759555
14,25,19.503429027211407,53.688390858202105,-5.3617462358546275
14,30,13.52552207081847,35.09552920968801,-4.268056585492714
14,35,8.586737515916932,22.651839868566867,-2.6137947643094646
14,40,5.679172185080209,14.160606786471357,-1.9412809537637705
14,45,4.810028348982259,11.23975787852741,-1.8415930832406935
14,50,3.189542935095817,8.170649441664315,-1.0337532533930585
14,60,2.004815880746195,5.590735767292727,-0.5327301038634191
14,70,1.5064024211527598,4.273660642083813,-0.3816751181492128
14,80,1.7433119021844659,4.464926999497126,-0.5652561685870239
14,90,1.0979106241972234,2.752745896187093,-0.37134440090774284
14,100,0.9963071929807252,2.388613217623135,-0.3655339083747319
15,0,-13.804311852116179,2.308960057666721,-398.7608483026445
15,5,-6.70771179121652,1.049617351138205,-276.20881155881443
15,10,-0.08252497108379528,0.010883012010909847,-175.68243032960424
15,15,-0.42094875891816025,0.05699425090304595,-108.04929614268434
15,20,-0.3111284869157058,0.042140728611748106,-78.87544176137084
15,25,1.6054218229326147,-0.1621774326220181,-53.82787061482971
15,30,-0.13459760246971772,0.018230903638696536,-34.099810552336386
15,35,0.5610716007830074,-0.05972615225949894,-22.937435471705896
15,40,0.06845843207076752,-0.008682351787964677,-15.362542136006114
15,45,0.05983222826650147,-0.007547458319123134,-11.678052806614629
15,50,-0.055206880826535375,0.007603418502787112,-8.95949159003677
15,60,-0.17383553704598947,0.027217933218078007,-7.131716038367241
15,70,-0.0217000000563756,0.0029712331722785003,-4.032048631640205
15,80,-0.08022062569380005,0.012395234341557714,-3.5820589481023606
15,90,-0.016266559338807024,0.0022272627704038187,-3.0226822224243146
15,100,-0.10417631342001522,0.017225534412490296,-3.1771540666904907
16,0,-105.6956462603259,-24.78934217741054,-382.0771980153814
16,5,-58.83015587445658,-13.663598129068836,-214.3183006583034
16,10,-55.43013053047748,-15.493833927446033,-174.23934994285614
16,15,-28.701852713257257,-8.36262402822072,-87.2832148766883
16,20,-22.435915955178263,-5.815807845279277,-74.897463009664
16,25,-14.632297713608374,-3.6671244305340425,-50.17756584628046
16,30,-10.04402564776286,-2.3681037469541293,-36.156683352960954
16,35,-6.301308235765517,-1.62687656697689,-21.102932929748057
16,40,-4.895429246279601,-1.2414682699944424,-16.630340142057193
16,45,-3.2083579160140236,-0.7832096971179182,-11.234796420736167
16,50,-2.655446759656871,-0.7534090959992386,-8.248336016981806
16,60,-1.6455588455474424,-0.41991447348317573,-5.562510082279285
16,70,-1.3319672173089074,-0.3156656266905174,-4.775243610950638
16,80,-0.9584268704420278,-0.24003547407747594,-3.2884575393754103
16,90,-0.9179324952634277,-0.25109064059494174,-2.9356687193658466
16,100,-0.79858754160167,-0.21456576161036642,-2.590763648936081
17,0,-261.60497371091503,-199.8876165581515,230.264984549682
17,5,-189.03227659239727,-147.3994969462537,171.18379351652354
17,10,-128.7615823438555,-93.6347010056207,105.82037620614999
17,15,-75.98036718932269,-57.55199684910048,66.07118053053662
17,20,-46.7405257452628,-36.61861608457495,42.60855195163482
17,25,-33.70957178525157,-25.02006851334982,28.497672050610483
17,30,-25.201127359100962,-18.654203817744197,21.22483699601586
17,35,-14.027914622321935,-10.560329930604016,12.094342191434217
17,40,-10.181264165700512,-7.336168084515558,8.262357094212884
17,45,-8.502951560690104,-6.1979006935141365,7.010748974880605
17,50,-6.3342468951335285,-4.417006353126543,4.914904905175449
17,60,-4.399664469017027,-3.1947484736348803,3.6085279992896533
17,70,-3.1043344845989242,-2.2332007441738484,2.513607445252801
17,80,-2.7312624274565165,-1.932998080094846,2.162572018142822
17,90,-2.0160342024422446,-1.5740068804268703,1.8289202533536355
17,100,-2.187289762849791,-1.5698530175400829,1.7654393372606283
18,0,-0.2776956808341387,0.23200101272963503,-358.6419858321213
18,5,0.6085447304134677,-0.5036538615675831,-218.77332073748696
18,10,1.483545407169378,-1.2083995107230785,-167.30048618088054
18,15,0.26842729074605315,-0.22213202156258138,-94.85634428989654
18,20,2.1908298661285737,-1.6940127163707184,-75.27187716385939
18,25,-1.3927213704614332,1.2502449071421549,-51.16203825000225
18,30,-0.348659550053499,0.29879912026505595,-33.85339213093045
18,35,0.06535778787215848,-0.0541902871796384,-31.17502327220938
18,40,0.13266643067693604,-0.10844262817039707,-17.643104827182313
18,45,0.0920902100230709,-0.07502750422177115,-10.486652690150457
18,50,0.006759120707755584,-0.005623459501030837,-8.471272892338146
18,60,0.05986387415337279,-0.04860302235554596,-5.918860064774623
18,70,-0.04415233504677139,0.03790759028277209,-4.022116812335898
18,80,0.024864888942568383,-0.020352155035475068,-3.5497893169274075
18,90,-0.0883003141712557,0.08061043078531673,-2.659526710045173
18,100,-0.025959974856265812,0.022157233380486738,-2.9538934818301255
19,0,4.823484426308175,-0.06679048840370755,-348.3764371950604
19,5,6.673337670910701,-0.19534157824853937,-228.07489910916902
19,10,3.191151296830736,-0.06052195874194045,-168.29061881123332
19,15,-2.3943397677417404,-0.04833697690120642,-118.62618234837879
19,20,-0.8345452559716778,-0.009727737247586188,-71.60073091680201
19,25,0.4828831385726345,-0.0046980044231224455,-49.635364269076625
19,30,-0.32960235094121115,-0.0029158720744339754,-37.25882276192251
19,35,-0.6085811442368408,-0.01643569685212545,-22.542764928120476
19,40,0.18137044941934816,-0.00206798372674687,-15.90794826184703
19,45,0.06141592857942586,-0.00032114094359697625,-11.745521472363777
19,50,-0.07973320406740876,-0.0007683178161830582,-8.274803533414577
19,60,0.031887907769159105,-0.00012977043328646018,-7.835737743108021
19,70,0.13006119520700918,-0.003613496256445448,-4.68312147458488
19,80,0.010437627514695043,-2.6742083887260686e-05,-4.073894396703035
19,90,0.023937121744941225,-0.00021574750000005237,-2.655924497161015
19,100,0.04426665436252167,-0.0009092635923710061,-2.1555355800473657
20,0,178.2332336264892,-30.125554232908605,-294.81806495952725
20,5,118.42736235217212,-22.232924570160822,-204.76927333244382
20,10,93.70630803221941,-18.81269436782164,-167.1872101467034
20,15,50.144659289879584,-8.993147578072746,-84.98867815351772
20,20,38.50997153792259,-7.546652774891149,-67.91584827911213
20,25,29.011600540789413,-5.024197201313071,-48.45964300028602
20,30,19.10256005455885,-3.236423048177033,-31.627505212095446
20,35,11.954185005248371,-2.352931159883512,-21.126235865751482
20,40,6.681781026300183,-1.4075961392197214,-12.212446529557516
20,45,5.950272225709227,-1.2189724752215607,-10.722451482086637
20,50,4.090114995074522,-0.8128839486669227,-7.261841975499351
20,60,2.873563474171222,-0.5486268825328641,-5.006672977462281
20,70,2.4220483301619735,-0.4149018761774327,-4.027845435364568
20,80,1.9127492912578614,-0.39693807919132496,-3.4692382281624776
20,90,1.510896166463835,-0.3318855733209171,-2.8233546761892634
20,100,1.0949370262045053,-0.23214086248516527,-2.0078812514169604
21,0,289.0827251030107,-56.33776428666685,99.06873799860263
21,5,198.87586469241302,-35.196429256124745,71.85038457795049
21,10,154.0437824436268,-26.622420053496597,56.324855528357084
21,15,107.65524986137967,-14.275239068526176,44.02164815435653
21,20,71.26591468164825,-11.950784930198326,26.443516204991422
21,25,52.061050381533335,-8.793884668311405,19.250221213838902
21,30,29.211569258884644,-4.6107277841283905,11.145198633317493
21,35,18.720352210029375,-3.2455570102829405,6.834179754016489
21,40,16.902426137466207,-3.27190175356214,5.815226723357326
21,45,11.694957381129866,-1.814165072701976,4.496029601225892
21,50,7.9299765840334615,-1.4201853593091058,2.8474256928112185
21,60,5.2534345274141065,-1.0335436354507992,1.7903577007571083
21,70,3.255523634844691,-0.5708850530995203,1.1816853128571518
21,80,3.3472775223874627,-0.5118338455706277,1.2947888581650318
21,90,3.238131316201919,-0.5188706103128944,1.22716217753326
21,100,2.2755634465840315,-0.3760687005741683,0.8502114615354965
22,0,-3.2170807438602416,-4.371301119809148,-329.202129456233
22,5,-1.578190379505724,-2.11123647238394,-292.0524550348234
22,10,-5.224613496845516,-7.601064897657206,-189.05189087650055
22,15,0.9235243872397866,1.1816633401925012,-120.45542707744794
22,20,-0.029683508326044505,-0.03902445740769857,-74.08909963163252
22,25,0.9293168642372674,1.1514304333333907,-52.611645623471816
22,30,0.13277785153334773,0.17212795630733588,-35.554882228104724
22,35,-0.08313777734540992,-0.11055450060779025,-22.48292173638186
22,40,0.26237309595504565,0.32865232676082207,-18.45351954472812
22,45,0.01868436419944145,0.02438208868359485,-10.503943943129407
22,50,0.2190771276579843,0.26438200973193093,-8.36485679954978
22,60,0.07423770867641473,0.09315222728007558,-5.427846372213898
22,70,-0.02142055851243835,-0.028605697490436774,-4.363109045755448
22,80,-0.02043613045336575,-0.027380331443426078,-3.501711357162404
22,90,-0.023353162250615237,-0.03152683304125829,-2.9301307858148533
22,100,0.017144257991920688,0.022046936323204862,-2.7895802913189316
23,0,-17.869818771992414,-171.25244644329157,-310.1351256131896
23,5,-10.951928958269697,-107.97219090853005,-194.1559325474137
23,10,-8.217695879209742,-69.9990069627387,-130.89631125592783
23,15,-4.661374440107919,-48.66062095623102,-86.31801926124133
23,20,-2.825853328444665,-36.879143954825274,-62.50770177203861
23,25,-2.698699902988585,-26.960338923702857,-48.323767631298615
23,30,-1.9375156095212227,-19.32995549015828,-34.658370609031884
23,35,-1.206650430438298,-11.257190438103798,-20.528349708304095
23,40,-0.7778583870579705,-9.081569010480427,-15.723942347044614
23,45,-0.5570081478565247,-5.41145970389768,-9.766354327559892
23,50,-0.3860955946122343,-3.8136021661385415,-6.8544542746237624
23,60,-0.33961835401069534,-2.9644128284779274,-5.5046691959699094
23,70,-0.29990657217280087,-2.6491906978625486,-4.902873362448466
23,80,-0.13991481024240923,-1.8295872993755444,-3.0999295318413562
23,90,-0.13886248746359842,-1.5845015898411106,-2.756400010448155
23,100,-0.15201692945017684,-1.291455797830823,-2.4168599931766943
24,0,4.101594241893247,-0.5276176577594537,391.5987864657048
24,5,-4.760310923001839,0.7691264778697251,222.26313488606942
24,10,1.089219537502851,-0.14450152252643877,166.48920519816312
24,15,-2.6406179645992514,0.43819076247489624,103.12832506539696
24,20,-0.19573231772503627,0.027836704661344268,71.20901870802822
24,25,-0.4117233688610693,0.06062483061152432,54.03585046166931
24,30,-1.07914552213718,0.18293310125122142,37.18589947709782
24,35,0.37318772429436103,-0.04592500126265089,23.426775600764998
24,40,-0.014749811031912169,0.0020683441506010435,18.041578378270305
24,45,0.09662286664425299,-0.012593901173346779,10.9672729605703
24,50,0.10165229824789095,-0.012892862354329973,8.306452179541449
24,60,0.05054238022631902,-0.0065700322426808285,5.522514968440296
24,70,-0.1455794396380288,0.02481555804681582,4.865461970218536
24,80,-0.03446256155453845,0.005080737741989802,4.421256384688677
24,90,0.010882733308836469,-0.0014730592077653137,2.776902706704442
24,100,-0.003068792814145128,0.00043150484684277134,2.581939022192092
25,0,-224.80214199373958,-104.18775191426542,277.69050127953767
25,5,-122.147206098155,-56.38687721511734,150.3212334688023
25,10,-95.77960537446678,-42.804120098816,114.3786325074677
25,15,-81.98943886962562,-37.15223366130995,99.16607185209891
25,20,-50.331237387025645,-21.784711190487958,58.396141625396794
25,25,-31.59755266380498,-15.066899787639668,40.10864644573221
25,30,-20.117743538692217,-9.266679525096636,24.707165976056277
25,35,-14.361439924685673,-6.172364767741081,16.5590126056714
25,40,-10.17728416051823,-5.107150062259727,13.590062857388215
25,45,-7.036221703267126,-3.1607801960196236,8.442404709026809
25,50,-5.016364065560908,-2.2409526302994154,5.98834082280821
25,60,-4.007945759995512,-1.6645051149090975,4.485546724408647
25,70,-2.697618565182277,-1.2417012524286204,3.3108128398657417
25,80,-1.995998829277405,-0.8801113867613214,2.3546665526438515
25,90,-1.5559023521501452,-0.7182699074732249,1.9148260400543518
25,100,-1.8630407718024058,-0.8285554368761275,2.2149621620267816
26,0,19.747120614970203,11.889528576388008,-336.7830209782215
26,5,17.046425381668907,10.810384131440983,-219.86764666646062
26,10,11.3217782674917,7.184446652931799,-145.60508899089461
26,15,10.142119579241482,6.340219373622801,-140.2445571195412
26,20,2.8673841433408556,1.6624452603356452,-63.92998816821513
26,25,2.300107530759498,1.3265647099339681,-53.57290325035519
26,30,2.1829188579571555,1.3221408329950075,-35.903034174059805
26,35,1.4024894955395857,0.838047025037005,-25.10312586183747
26,40,1.4365086124095596,0.9177879782553525,-17.905966365575228
26,45,0.7096882193354446,0.45034639696291445,-9.12698964881378
26,50,0.4267951338145306,0.2533769883913596,-7.977684998156474
26,60,0.5217205657847136,0.3422311861696489,-5.812359273132767
26,70,0.36224325475908264,0.2298158590999927,-4.663634132198221
26,80,0.23592099242421116,0.14616007185698657,-3.417188651418312
26,90,0.2735969320438004,0.18019507483188857,-2.999496972582672
26,100,0.20614158580257744,0.12912643615891883,-2.8219631287162206
27,0,-227.4428838897897,-148.84867662778024,170.997846698942
27,5,-168.64900613759775,-108.67113955091929,124.23556648693868
27,10,-124.8153999588604,-81.24448138706168,93.17495790867642
27,15,-79.8736281961179,-50.19281699047683,56.94302616522328
27,20,-45.06823030569729,-29.07912285468148,33.257794435342255
27,25,-34.407220879357325,-21.428020029074133,24.24433986082519
27,30,-23.35417818439877,-13.815472985784298,15.400710527825272
27,35,-19.000214008428543,-11.761874561221635,13.283984162126774
27,40,-12.369758470474268,-8.266442905467121,9.560391783525429
27,45,-6.289831720329739,-4.246065891264023,4.926935967159262
27,50,-6.178891719478888,-4.007765156595865,4.591200808559334
27,60,-4.293760186900578,-2.746015645143352,3.1320238292856324
27,70,-3.2031332060088396,-2.0359257113485727,2.317728681912277
27,80,-2.273329782663374,-1.4722064474392056,1.6856924637020396
27,90,-2.4456611124056864,-1.5420147874320282,1.7511631616991885
27,100,-1.5238721503441666,-0.9710678429039635,1.1063465247903126
28,0,0.13035340995493075,-0.08221684672880529,-396.6364744972528
